-14.9625 0 0
-14.8875 0 0
-14.8125 0 0
-14.7375 0 0
-14.6625 0 0
-14.5875 0 0
-14.5125 0 0
-14.4375 0 0
-14.3625 0 0
-14.2875 0 0
-14.2125 0 0
-14.1375 0 0
-14.0625 0 0
-13.9875 0 0
-13.9125 0 0
-13.8375 0 0
-13.7625 0 0
-13.6875 0 0
-13.6125 0 0
-13.5375 0 0
-13.4625 0 0
-13.3875 0 0
-13.3125 0 0
-13.2375 0 0
-13.1625 0 0
-13.0875 0 0
-13.0125 0 0
-12.9375 0 0
-12.8625 0 0
-12.7875 0 0
-12.7125 0 0
-12.6375 0 0
-12.5625 0 0
-12.4875 0 0
-12.4125 0 0
-12.3375 0 0
-12.2625 0 0
-12.1875 0 0
-12.1125 0 0
-12.0375 0 0
-11.9625 0 0
-11.8875 0 0
-11.8125 0 0
-11.7375 0 0
-11.6625 0 0
-11.5875 0 0
-11.5125 0 0
-11.4375 0 0
-11.3625 0 0
-11.2875 0 0
-11.2125 0 0
-11.1375 0 0
-11.0625 0 0
-10.9875 0 0
-10.9125 0 0
-10.8375 0 0
-10.7625 0 0
-10.6875 0 0
-10.6125 0 0
-10.5375 0 0
-10.4625 0 0
-10.3875 0 0
-10.3125 0 0
-10.2375 0 0
-10.1625 0 0
-10.0875 0 0
-10.0125 0 0
-9.9375 0 0
-9.8625 0 0
-9.7875 0 0
-9.7125 0 0
-9.6375 0 0
-9.5625 0 0
-9.4875 0 0
-9.4125 0 0
-9.3375 0 0
-9.2625 0 0
-9.1875 0 0
-9.1125 0 0
-9.0375 0 0
-8.9625 0 0
-8.8875 0 0
-8.8125 0 0
-8.7375 0 0
-8.6625 0 0
-8.5875 0 0
-8.5125 0 0
-8.4375 0 0
-8.3625 0 0
-8.2875 0 0
-8.2125 0 0
-8.1375 0 0
-8.0625 0 0
-7.9875 0 0
-7.9125 0 0
-7.8375 0 0
-7.7625 0 0
-7.6875 0 0
-7.6125 0 0
-7.5375 0 0
-7.4625 0 0
-7.3875 0 0
-7.3125 0 0
-7.2375 0 0
-7.1625 0 0
-7.0875 0 0
-7.0125 0 0
-6.9375 0 0
-6.8625 0 0
-6.7875 0 0
-6.7125 0 0
-6.6375 0 0
-6.5625 0 0
-6.4875 0 0
-6.4125 0 0
-6.3375 0 0
-6.2625 0 0
-6.1875 0 0
-6.1125 0 0
-6.0375 0 0
-5.9625 0 0
-5.8875 0 0
-5.8125 0 0
-5.7375 0 0
-5.6625 0 0
-5.5875 0 0
-5.5125 0 0
-5.4375 0 0
-5.3625 0 0
-5.2875 0 0
-5.2125 0 0
-5.1375 0 0
-5.0625 0 0
-4.9875 0 0
-4.9125 0 0
-4.8375 0 0
-4.7625 0 0
-4.6875 0 0
-4.6125 0 0
-4.5375 0 0
-4.4625 0 0
-4.3875 0 0
-4.3125 0 0
-4.2375 0 0
-4.1625 0 0
-4.0875 0 0
-4.0125 0 0
-3.9375 0 0
-3.8625 0 0
-3.7875 0 0
-3.7125 0 0
-3.6375 0 0
-3.5625 0 0
-3.4875 0 0
-3.4125 0 0
-3.3375 0 0
-3.2625 0 0
-3.1875 0 0
-3.1125 0 0
-3.0375 2.87356e-05 1.59993e-05
-2.9625 5.74713e-06 5.60161e-06
-2.8875 5.17241e-05 2.75323e-05
-2.8125 0.000114943 5.4522e-05
